0.00  ,  631.00  ,  271.00  ,  22.00  ,  49.00  ,  202.00  ,  
0.00  ,  694.00  ,  255.00  ,  19.00  ,  47.00  ,  205.00  ,  
0.00  ,  749.00  ,  243.00  ,  24.00  ,  39.00  ,  206.00  ,  
0.00  ,  819.00  ,  236.00  ,  19.00  ,  36.00  ,  204.00  ,  
12.00  ,  867.00  ,  241.00  ,  21.00  ,  35.00  ,  199.00  ,  
0.00  ,  875.00  ,  250.00  ,  20.00  ,  36.00  ,  196.00  ,  
0.00  ,  878.00  ,  259.00  ,  20.00  ,  36.00  ,  196.00  ,  
0.00  ,  874.00  ,  264.00  ,  17.00  ,  34.00  ,  195.00  ,  
0.00  ,  870.00  ,  261.00  ,  17.00  ,  34.00  ,  195.00  ,  
0.00  ,  862.00  ,  250.00  ,  17.00  ,  29.00  ,  192.00  ,  
29.00  ,  860.00  ,  237.00  ,  16.00  ,  26.00  ,  188.00  ,  
40.00  ,  867.00  ,  232.00  ,  18.00  ,  25.00  ,  186.00  ,  
65.00  ,  873.00  ,  234.00  ,  18.00  ,  19.00  ,  185.00  ,  
1.00  ,  883.00  ,  233.00  ,  17.00  ,  12.00  ,  185.00  ,  
0.00  ,  886.00  ,  235.00  ,  16.00  ,  7.00  ,  181.00  ,  
0.00  ,  891.00  ,  238.00  ,  17.00  ,  5.00  ,  178.00  ,  
60.00  ,  878.00  ,  243.00  ,  17.00  ,  1.00  ,  177.00  ,  
34.00  ,  871.00  ,  249.00  ,  17.00  ,  0.00  ,  176.00  ,  
25.00  ,  861.00  ,  245.00  ,  19.00  ,  0.00  ,  174.00  ,  
0.00  ,  850.00  ,  232.00  ,  19.00  ,  0.00  ,  172.00  ,  
0.00  ,  837.00  ,  220.00  ,  17.00  ,  0.00  ,  168.00  ,  
0.00  ,  822.00  ,  206.00  ,  16.00  ,  0.00  ,  165.00  ,  
0.00  ,  810.00  ,  204.00  ,  13.00  ,  0.00  ,  164.00  ,  
0.00  ,  786.00  ,  213.00  ,  10.00  ,  0.00  ,  163.00  ,  
0.00  ,  764.00  ,  223.00  ,  13.00  ,  0.00  ,  162.00  ,  
0.00  ,  758.00  ,  234.00  ,  12.00  ,  0.00  ,  161.00  ,  
0.00  ,  755.00  ,  229.00  ,  11.00  ,  0.00  ,  161.00  ,  
0.00  ,  748.00  ,  220.00  ,  13.00  ,  0.00  ,  160.00  ,  
0.00  ,  729.00  ,  204.00  ,  6.00  ,  0.00  ,  161.00  ,  
0.00  ,  713.00  ,  195.00  ,  7.00  ,  0.00  ,  159.00  ,  
0.00  ,  693.00  ,  192.00  ,  8.00  ,  0.00  ,  157.00  ,  
0.00  ,  667.00  ,  194.00  ,  5.00  ,  0.00  ,  155.00  ,  
0.00  ,  635.00  ,  206.00  ,  4.00  ,  0.00  ,  154.00  ,  
0.00  ,  610.00  ,  213.00  ,  7.00  ,  0.00  ,  153.00  ,  
0.00  ,  588.00  ,  216.00  ,  1.00  ,  0.00  ,  152.00  ,  
0.00  ,  570.00  ,  212.00  ,  5.00  ,  0.00  ,  151.00  ,  
0.00  ,  585.00  ,  203.00  ,  6.00  ,  0.00  ,  150.00  ,  
0.00  ,  572.00  ,  195.00  ,  9.00  ,  0.00  ,  150.00  ,  
0.00  ,  564.00  ,  191.00  ,  9.00  ,  0.00  ,  148.00  ,  
0.00  ,  535.00  ,  194.00  ,  6.00  ,  0.00  ,  147.00  ,  
0.00  ,  540.00  ,  196.00  ,  5.00  ,  0.00  ,  145.00  ,  
0.00  ,  530.00  ,  202.00  ,  7.00  ,  0.00  ,  143.00  ,  
0.00  ,  526.00  ,  205.00  ,  10.00  ,  0.00  ,  142.00  ,  
0.00  ,  528.00  ,  202.00  ,  6.00  ,  0.00  ,  141.00  ,  
0.00  ,  517.00  ,  199.00  ,  14.00  ,  0.00  ,  139.00  ,  
0.00  ,  509.00  ,  191.00  ,  9.00  ,  0.00  ,  138.00  ,  
7.00  ,  496.00  ,  187.00  ,  4.00  ,  0.00  ,  135.00  ,  
19.00  ,  486.00  ,  183.00  ,  6.00  ,  0.00  ,  133.00  ,  
19.00  ,  478.00  ,  181.00  ,  7.00  ,  0.00  ,  131.00  ,  
65.00  ,  476.00  ,  181.00  ,  4.00  ,  0.00  ,  132.00  ,  
104.00  ,  473.00  ,  184.00  ,  6.00  ,  0.00  ,  132.00  ,  
140.00  ,  467.00  ,  185.00  ,  10.00  ,  0.00  ,  127.00  ,  
182.00  ,  459.00  ,  185.00  ,  5.00  ,  0.00  ,  124.00  ,  
215.00  ,  452.00  ,  183.00  ,  8.00  ,  0.00  ,  122.00  ,  
271.00  ,  449.00  ,  178.00  ,  11.00  ,  0.00  ,  122.00  ,  
339.00  ,  443.00  ,  174.00  ,  10.00  ,  0.00  ,  123.00  ,  
379.00  ,  437.00  ,  169.00  ,  10.00  ,  0.00  ,  121.00  ,  
397.00  ,  431.00  ,  164.00  ,  12.00  ,  0.00  ,  117.00  ,  
404.00  ,  430.00  ,  163.00  ,  11.00  ,  0.00  ,  116.00  ,  
429.00  ,  426.00  ,  164.00  ,  12.00  ,  0.00  ,  117.00  ,  