0.00  ,  5.00  ,  44.00  ,  0.00  ,  101.00  ,  149.00  ,  
0.00  ,  2.00  ,  48.00  ,  0.00  ,  99.00  ,  151.00  ,  
0.00  ,  0.00  ,  50.00  ,  0.00  ,  99.00  ,  151.00  ,  
0.00  ,  0.00  ,  52.00  ,  0.00  ,  99.00  ,  148.00  ,  
0.00  ,  6.00  ,  58.00  ,  0.00  ,  100.00  ,  143.00  ,  
0.00  ,  15.00  ,  55.00  ,  0.00  ,  100.00  ,  143.00  ,  
0.00  ,  26.00  ,  52.00  ,  0.00  ,  100.00  ,  144.00  ,  
0.00  ,  33.00  ,  47.00  ,  0.00  ,  98.00  ,  140.00  ,  
0.00  ,  44.00  ,  43.00  ,  0.00  ,  96.00  ,  136.00  ,  
0.00  ,  50.00  ,  42.00  ,  0.00  ,  95.00  ,  134.00  ,  
0.00  ,  56.00  ,  37.00  ,  0.00  ,  95.00  ,  134.00  ,  
0.00  ,  57.00  ,  35.00  ,  0.00  ,  94.00  ,  134.00  ,  
0.00  ,  51.00  ,  39.00  ,  0.00  ,  94.00  ,  134.00  ,  
0.00  ,  41.00  ,  39.00  ,  0.00  ,  94.00  ,  132.00  ,  
0.00  ,  33.00  ,  41.00  ,  0.00  ,  93.00  ,  131.00  ,  
0.00  ,  25.00  ,  42.00  ,  0.00  ,  93.00  ,  128.00  ,  
0.00  ,  14.00  ,  40.00  ,  0.00  ,  92.00  ,  124.00  ,  
0.00  ,  8.00  ,  43.00  ,  0.00  ,  89.00  ,  125.00  ,  
0.00  ,  2.00  ,  42.00  ,  0.00  ,  88.00  ,  127.00  ,  
0.00  ,  0.00  ,  37.00  ,  0.00  ,  87.00  ,  128.00  ,  
0.00  ,  0.00  ,  34.00  ,  0.00  ,  86.00  ,  124.00  ,  
0.00  ,  0.00  ,  29.00  ,  0.00  ,  87.00  ,  120.00  ,  
0.00  ,  1.00  ,  22.00  ,  0.00  ,  87.00  ,  118.00  ,  
0.00  ,  8.00  ,  15.00  ,  0.00  ,  85.00  ,  119.00  ,  
0.00  ,  12.00  ,  9.00  ,  0.00  ,  85.00  ,  122.00  ,  
0.00  ,  16.00  ,  7.00  ,  0.00  ,  85.00  ,  122.00  ,  
0.00  ,  21.00  ,  3.00  ,  0.00  ,  84.00  ,  120.00  ,  
0.00  ,  22.00  ,  4.00  ,  0.00  ,  83.00  ,  117.00  ,  
0.00  ,  24.00  ,  12.00  ,  0.00  ,  82.00  ,  114.00  ,  
0.00  ,  21.00  ,  17.00  ,  0.00  ,  81.00  ,  111.00  ,  
0.00  ,  18.00  ,  20.00  ,  0.00  ,  80.00  ,  109.00  ,  
0.00  ,  13.00  ,  25.00  ,  0.00  ,  80.00  ,  108.00  ,  
0.00  ,  5.00  ,  30.00  ,  0.00  ,  79.00  ,  107.00  ,  
0.00  ,  0.00  ,  32.00  ,  0.00  ,  79.00  ,  105.00  ,  
0.00  ,  0.00  ,  30.00  ,  1.00  ,  77.00  ,  102.00  ,  
0.00  ,  0.00  ,  27.00  ,  4.00  ,  76.00  ,  100.00  ,  
0.00  ,  0.00  ,  24.00  ,  4.00  ,  76.00  ,  100.00  ,  
0.00  ,  0.00  ,  20.00  ,  6.00  ,  75.00  ,  100.00  ,  
0.00  ,  0.00  ,  16.00  ,  8.00  ,  75.00  ,  100.00  ,  
0.00  ,  0.00  ,  11.00  ,  10.00  ,  75.00  ,  98.00  ,  
0.00  ,  0.00  ,  10.00  ,  11.00  ,  71.00  ,  95.00  ,  
0.00  ,  1.00  ,  12.00  ,  12.00  ,  71.00  ,  90.00  ,  
0.00  ,  5.00  ,  14.00  ,  13.00  ,  72.00  ,  86.00  ,  
0.00  ,  7.00  ,  14.00  ,  16.00  ,  72.00  ,  83.00  ,  
0.00  ,  8.00  ,  14.00  ,  17.00  ,  70.00  ,  83.00  ,  
0.00  ,  8.00  ,  16.00  ,  17.00  ,  69.00  ,  83.00  ,  
0.00  ,  8.00  ,  16.00  ,  20.00  ,  67.00  ,  84.00  ,  
0.00  ,  6.00  ,  15.00  ,  22.00  ,  68.00  ,  83.00  ,  
0.00  ,  4.00  ,  17.00  ,  25.00  ,  69.00  ,  82.00  ,  
0.00  ,  2.00  ,  17.00  ,  27.00  ,  67.00  ,  80.00  ,  
0.00  ,  0.00  ,  15.00  ,  30.00  ,  64.00  ,  77.00  ,  
0.00  ,  0.00  ,  13.00  ,  32.00  ,  64.00  ,  76.00  ,  
0.00  ,  0.00  ,  10.00  ,  34.00  ,  63.00  ,  76.00  ,  
0.00  ,  0.00  ,  6.00  ,  37.00  ,  62.00  ,  74.00  ,  
0.00  ,  0.00  ,  5.00  ,  39.00  ,  65.00  ,  72.00  ,  
0.00  ,  0.00  ,  4.00  ,  42.00  ,  65.00  ,  70.00  ,  
0.00  ,  0.00  ,  5.00  ,  45.00  ,  63.00  ,  68.00  ,  
0.00  ,  2.00  ,  7.00  ,  47.00  ,  64.00  ,  68.00  ,  
0.00  ,  8.00  ,  8.00  ,  49.00  ,  64.00  ,  70.00  ,  
0.00  ,  12.00  ,  11.00  ,  52.00  ,  63.00  ,  71.00  ,  