0.00  ,  44.67  ,  136.00  ,  2.00  ,  351.00  ,  16.00  ,  
0.00  ,  50.67  ,  142.00  ,  0.00  ,  349.00  ,  4.00  ,  
0.00  ,  58.67  ,  160.00  ,  0.00  ,  346.00  ,  0.00  ,  
0.00  ,  66.67  ,  182.00  ,  0.00  ,  344.00  ,  0.00  ,  
0.00  ,  72.67  ,  201.00  ,  0.00  ,  342.00  ,  0.00  ,  
0.00  ,  76.67  ,  211.00  ,  0.00  ,  342.00  ,  0.00  ,  
0.00  ,  76.00  ,  197.00  ,  0.00  ,  341.00  ,  0.00  ,  
0.00  ,  71.33  ,  179.00  ,  0.00  ,  341.00  ,  0.00  ,  
0.00  ,  68.00  ,  158.00  ,  0.00  ,  338.00  ,  0.00  ,  
1.00  ,  68.00  ,  129.00  ,  0.00  ,  335.00  ,  0.00  ,  
0.00  ,  73.33  ,  114.00  ,  0.00  ,  331.00  ,  0.00  ,  
0.00  ,  78.67  ,  96.00  ,  0.00  ,  325.00  ,  0.00  ,  
0.00  ,  83.33  ,  92.00  ,  0.00  ,  319.00  ,  0.00  ,  
0.00  ,  87.33  ,  88.00  ,  0.00  ,  312.00  ,  0.00  ,  
0.00  ,  84.67  ,  82.00  ,  0.00  ,  307.00  ,  0.00  ,  
0.00  ,  79.33  ,  77.00  ,  0.00  ,  302.00  ,  0.00  ,  